,Unnamed: 0,posicao,fortuna,idade,ipca_do_pais,variacao_do_ipca,pib_do_pais,expectativa_de_vida,receita_tributaria,taxa_de_imposto,pop_do_pais
1010,1065,1067,2800,53,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1011,1066,1067,2800,54,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1012,1067,1067,2800,65,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1013,1068,1067,2800,81,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1014,1069,1067,2800,74,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1015,1070,1067,2800,56,121.46,0.7,364701517788,76.0,12.0,38.7,32447385
1016,1071,1067,2800,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1017,1072,1067,2800,54,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1018,1073,1067,2800,86,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1019,1074,1067,2800,67,130.02,3.0,53367042272,78.9,15.3,32.2,6855713
1020,1075,1067,2800,78,130.02,3.0,53367042272,78.9,15.3,32.2,6855713
1021,1076,1067,2800,86,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
1022,1077,1067,2800,71,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1023,1078,1067,2800,69,110.05,1.1,2715518274227,82.5,24.2,60.7,67059887
1024,1079,1067,2800,67,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1025,1080,1067,2800,65,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1026,1081,1067,2800,65,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1027,1082,1067,2800,50,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1028,1083,1067,2800,76,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1029,1084,1067,2800,43,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1030,1085,1067,2800,77,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1031,1086,1067,2800,41,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1032,1087,1067,2800,73,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1033,1090,1067,2800,66,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1034,1093,1067,2800,56,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1035,1094,1104,2700,77,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
1036,1095,1104,2700,81,110.96,0.7,1394116310769,83.3,14.2,47.0,47076781
1037,1096,1104,2700,84,113.53,0.1,76983094928,77.6,2.5,27.4,5266535
1038,1097,1104,2700,70,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1039,1098,1104,2700,68,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1040,1099,1104,2700,74,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1041,1101,1104,2700,65,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1042,1102,1104,2700,59,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1043,1103,1104,2700,57,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1044,1104,1104,2700,56,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1045,1105,1104,2700,80,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1046,1106,1104,2700,65,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1047,1107,1104,2700,63,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1048,1108,1104,2700,61,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1049,1109,1104,2700,78,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1050,1110,1104,2700,57,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1051,1111,1104,2700,84,110.96,0.7,1394116310769,83.3,14.2,47.0,47076781
1052,1112,1104,2700,72,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1053,1113,1104,2700,58,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1054,1114,1104,2700,72,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1055,1115,1104,2700,57,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1056,1116,1104,2700,43,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1057,1117,1104,2700,57,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1058,1119,1104,2700,92,234.44,15.2,754411708203,77.4,17.9,42.3,83429615
1059,1120,1104,2700,71,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1060,1123,1104,2700,71,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1061,1124,1104,2700,63,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1062,1125,1104,2700,78,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1063,1127,1104,2700,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1064,1128,1104,2700,54,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1065,1129,1104,2700,77,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1066,1130,1104,2700,61,158.93,4.1,351431649241,63.9,27.5,29.2,58558270
1067,1132,1104,2700,76,110.51,1.8,530832908738,82.5,27.9,49.1,10285453
1068,1133,1104,2700,69,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
1069,1135,1104,2700,79,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1070,1136,1104,2700,84,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1071,1137,1104,2700,55,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1072,1138,1104,2700,68,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1073,1139,1104,2700,63,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1074,1140,1104,2700,75,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1075,1141,1104,2700,55,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1076,1142,1104,2700,32,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1077,1143,1104,2700,81,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1078,1144,1104,2700,52,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1079,1145,1104,2700,65,182.75,5.2,180161741180,73.2,11.7,28.4,18513930
1080,1146,1104,2700,29,120.27,2.2,403336363636,82.8,23.9,36.2,5347896
1081,1148,1104,2700,61,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1082,1149,1104,2700,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1083,1150,1164,2600,53,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1084,1151,1164,2600,54,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1085,1152,1164,2600,56,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1086,1153,1164,2600,60,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1087,1154,1164,2600,51,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
1088,1155,1164,2600,50,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
1089,1156,1164,2600,46,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1090,1157,1164,2600,48,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1091,1158,1164,2600,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1092,1159,1164,2600,64,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1093,1160,1164,2600,47,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1094,1161,1164,2600,71,141.54,3.6,1258286717125,75.0,13.1,55.1,126014024
1095,1162,1164,2600,81,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1096,1163,1164,2600,67,110.96,0.7,1394116310769,83.3,14.2,47.0,47076781
1097,1164,1164,2600,54,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1098,1166,1164,2600,61,110.51,1.8,530832908738,82.5,27.9,49.1,10285453
1099,1167,1164,2600,54,110.51,1.8,530832908738,82.5,27.9,49.1,10285453
1100,1168,1164,2600,58,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1101,1169,1164,2600,85,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1102,1170,1164,2600,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1103,1171,1164,2600,75,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1104,1172,1164,2600,54,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1105,1173,1164,2600,69,110.96,0.7,1394116310769,83.3,14.2,47.0,47076781
1106,1175,1164,2600,77,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1107,1176,1164,2600,76,110.05,1.1,2715518274227,82.5,24.2,60.7,67059887
1108,1177,1164,2600,66,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
1109,1178,1164,2600,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1110,1179,1164,2600,47,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1111,1180,1164,2600,69,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1112,1181,1164,2600,52,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1113,1182,1164,2600,95,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1114,1183,1164,2600,84,115.91,2.6,909070395161,81.8,23.0,41.2,17332850
1115,1184,1164,2600,76,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1116,1185,1164,2600,61,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1117,1186,1164,2600,60,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1118,1187,1164,2600,55,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1119,1188,1164,2600,58,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1120,1189,1164,2600,79,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1121,1190,1164,2600,46,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1122,1191,1164,2600,57,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1123,1192,1164,2600,81,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1124,1193,1164,2600,70,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1125,1194,1164,2600,77,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1126,1195,1164,2600,67,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1127,1196,1164,2600,51,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1128,1197,1164,2600,69,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1129,1198,1164,2600,65,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1130,1199,1164,2600,57,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1131,1200,1164,2600,52,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1132,1201,1217,2500,98,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1133,1202,1217,2500,74,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1134,1203,1217,2500,77,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1135,1204,1217,2500,78,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1136,1205,1217,2500,71,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1137,1206,1217,2500,56,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1138,1207,1217,2500,91,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1139,1208,1217,2500,85,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1140,1209,1217,2500,81,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1141,1210,1217,2500,39,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1142,1211,1217,2500,75,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1143,1212,1217,2500,75,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1144,1213,1217,2500,79,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1145,1214,1217,2500,75,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1146,1215,1217,2500,72,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1147,1216,1217,2500,55,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1148,1217,1217,2500,57,102.51,0.3,24564647935,80.8,24.5,22.4,1198575
1149,1218,1217,2500,67,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1150,1219,1217,2500,61,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1151,1220,1217,2500,73,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
1152,1221,1217,2500,73,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
1153,1222,1217,2500,70,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1154,1223,1217,2500,64,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1155,1224,1217,2500,74,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1156,1225,1217,2500,53,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1157,1226,1217,2500,74,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1158,1227,1217,2500,62,234.44,15.2,754411708203,77.4,17.9,42.3,83429615
1159,1228,1217,2500,66,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1160,1229,1217,2500,70,118.06,1.5,446314739528,81.6,25.4,51.4,8877067
1161,1230,1217,2500,70,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1162,1232,1217,2500,36,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1163,1233,1217,2500,77,113.27,0.7,543649976166,76.9,14.9,29.5,69625582
1164,1234,1217,2500,76,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1165,1235,1217,2500,92,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1166,1236,1217,2500,34,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1167,1237,1217,2500,49,110.96,0.7,1394116310769,83.3,14.2,47.0,47076781
1168,1238,1217,2500,64,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1169,1239,1217,2500,69,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1170,1240,1217,2500,77,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1171,1241,1217,2500,59,234.44,15.2,754411708203,77.4,17.9,42.3,83429615
1172,1242,1217,2500,77,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1173,1243,1217,2500,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1174,1244,1217,2500,63,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1175,1245,1217,2500,69,129.61,2.5,376795508680,71.1,14.0,43.1,108116615
1176,1246,1217,2500,71,129.61,2.5,376795508680,71.1,14.0,43.1,108116615
1177,1247,1217,2500,53,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1178,1248,1217,2500,64,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1179,1249,1217,2500,76,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1180,1250,1217,2500,78,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1181,1251,1217,2500,74,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1182,1252,1217,2500,69,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1183,1253,1217,2500,88,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1184,1254,1217,2500,66,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1185,1255,1217,2500,45,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1186,1256,1272,2400,51,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1187,1257,1272,2400,83,114.52,-1.9,421142267938,77.8,0.1,15.9,9770529
1188,1258,1272,2400,77,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1189,1259,1272,2400,70,158.93,4.1,351431649241,63.9,27.5,29.2,58558270
1190,1260,1272,2400,45,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1191,1261,1272,2400,74,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1192,1262,1272,2400,86,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
1193,1263,1272,2400,58,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1194,1264,1272,2400,91,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1195,1265,1272,2400,78,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1196,1266,1272,2400,66,110.05,1.1,2715518274227,82.5,24.2,60.7,67059887
1197,1267,1272,2400,55,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1198,1268,1272,2400,88,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1199,1269,1272,2400,61,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
1200,1270,1272,2400,76,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1201,1271,1272,2400,79,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1202,1272,1272,2400,68,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1203,1273,1272,2400,77,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1204,1274,1272,2400,57,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1205,1275,1272,2400,48,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1206,1276,1272,2400,65,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1207,1277,1272,2400,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1208,1278,1272,2400,58,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1209,1279,1272,2400,63,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1210,1280,1272,2400,61,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1211,1281,1272,2400,61,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1212,1282,1272,2400,68,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1213,1283,1272,2400,63,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1214,1284,1272,2400,55,115.91,2.6,909070395161,81.8,23.0,41.2,17332850
1215,1285,1272,2400,67,129.61,2.5,376795508680,71.1,14.0,43.1,108116615
1216,1286,1272,2400,66,129.61,2.5,376795508680,71.1,14.0,43.1,108116615
1217,1287,1272,2400,88,129.61,2.5,376795508680,71.1,14.0,43.1,108116615
1218,1289,1272,2400,84,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1219,1290,1272,2400,84,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1220,1291,1272,2400,61,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1221,1292,1272,2400,54,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1222,1293,1272,2400,53,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1223,1294,1272,2400,54,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1224,1295,1272,2400,85,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1225,1296,1312,2300,63,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1226,1297,1312,2300,66,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1227,1298,1312,2300,43,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1228,1299,1312,2300,41,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1229,1300,1312,2300,73,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1230,1304,1312,2300,68,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1231,1305,1312,2300,62,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1232,1306,1312,2300,66,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1233,1307,1312,2300,40,110.51,1.8,530832908738,82.5,27.9,49.1,10285453
1234,1308,1312,2300,61,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1235,1309,1312,2300,61,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1236,1310,1312,2300,55,234.44,15.2,754411708203,77.4,17.9,42.3,83429615
1237,1311,1312,2300,45,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1238,1312,1312,2300,49,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1239,1313,1312,2300,67,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1240,1314,1312,2300,44,115.16,0.4,2029000000000,82.6,15.6,33.2,51709098
1241,1315,1312,2300,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1242,1318,1312,2300,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1243,1319,1312,2300,45,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1244,1320,1312,2300,71,121.46,0.7,364701517788,76.0,12.0,38.7,32447385
1245,1321,1312,2300,88,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1246,1322,1312,2300,82,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1247,1323,1312,2300,65,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1248,1324,1312,2300,55,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1249,1325,1312,2300,99,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1250,1326,1312,2300,75,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1251,1327,1312,2300,69,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
1252,1328,1312,2300,67,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1253,1329,1312,2300,67,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1254,1330,1312,2300,69,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
1255,1331,1312,2300,77,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
1256,1332,1312,2300,56,234.44,15.2,754411708203,77.4,17.9,42.3,83429615
1257,1333,1312,2300,72,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1258,1334,1312,2300,75,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1259,1335,1312,2300,78,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1260,1336,1312,2300,47,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1261,1338,1312,2300,69,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1262,1340,1312,2300,62,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1263,1341,1312,2300,56,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1264,1342,1312,2300,77,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1265,1343,1312,2300,74,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1266,1344,1312,2300,61,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1267,1345,1312,2300,79,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1268,1346,1312,2300,56,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1269,1347,1312,2300,57,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1270,1349,1312,2300,87,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1271,1350,1368,2200,86,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1272,1351,1368,2200,40,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1273,1352,1368,2200,52,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1274,1353,1368,2200,73,234.44,15.2,754411708203,77.4,17.9,42.3,83429615
1275,1354,1368,2200,57,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1276,1356,1368,2200,85,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1277,1357,1368,2200,55,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1278,1358,1368,2200,71,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1279,1360,1368,2200,52,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1280,1361,1368,2200,61,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1281,1362,1368,2200,69,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1282,1363,1368,2200,61,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1283,1364,1368,2200,64,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1284,1365,1368,2200,67,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1285,1366,1368,2200,78,108.15,0.8,395098666122,82.8,23.1,25.3,9053300
1286,1367,1368,2200,83,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1287,1368,1368,2200,76,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1288,1369,1368,2200,64,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1289,1370,1368,2200,80,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1290,1371,1368,2200,73,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1291,1372,1368,2200,75,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1292,1373,1368,2200,48,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1293,1374,1368,2200,62,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1294,1375,1368,2200,78,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1295,1376,1368,2200,54,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1296,1377,1368,2200,68,113.27,0.7,543649976166,76.9,14.9,29.5,69625582
1297,1378,1368,2200,43,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1298,1379,1368,2200,60,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1299,1380,1368,2200,76,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1300,1381,1368,2200,99,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1301,1382,1368,2200,44,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1302,1383,1368,2200,52,163.52,2.8,261921244843,75.3,19.1,37.6,96462106
1303,1384,1368,2200,71,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1304,1385,1368,2200,60,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1305,1386,1368,2200,52,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1306,1387,1368,2200,73,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1307,1388,1368,2200,91,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1308,1389,1368,2200,87,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1309,1390,1368,2200,52,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1310,1391,1368,2200,84,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1311,1392,1368,2200,96,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1312,1393,1368,2200,43,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
1313,1394,1368,2200,66,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1314,1395,1368,2200,55,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1315,1396,1368,2200,67,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1316,1397,1368,2200,65,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1317,1398,1368,2200,63,129.61,2.5,376795508680,71.1,14.0,43.1,108116615
1318,1399,1368,2200,72,129.61,2.5,376795508680,71.1,14.0,43.1,108116615
1319,1400,1368,2200,77,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
1320,1401,1368,2200,67,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1321,1402,1368,2200,55,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1322,1403,1368,2200,73,110.51,1.8,530832908738,82.5,27.9,49.1,10285453
1323,1404,1368,2200,46,114.52,-1.9,421142267938,77.8,0.1,15.9,9770529
1324,1405,1368,2200,50,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
